Row ID,Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Product Name,Sales,Quantity,Discount,Profit
3098,CA-2023-002230,2022-11-20,2022-11-26,Same Day,Home Office,West,Washington,Furniture,Desk,1147.32,6,0.0,107.1
3099,CA-2023-002230,2021-01-14,2021-01-16,First Class,Consumer,East,Virginia,Furniture,Office Chair,2027.16,3,0.0,-175.85
3100,CA-2023-002230,2023-06-25,2023-07-02,Second Class,Consumer,Central,Ohio,Office Supplies,Stapler,191.77,7,0.1,33.18
3101,CA-2023-002231,2022-02-01,2022-02-07,Same Day,Home Office,Central,Ohio,Furniture,Bookcase,2511.73,3,0.05,283.25
3102,CA-2023-002231,2021-10-10,2021-10-14,Standard Class,Consumer,East,New York,Technology,Laptop,456.05,1,0.0,32.07
3103,CA-2022-002232,2022-12-05,2022-12-07,Same Day,Home Office,Central,Indiana,Technology,USB Hub,607.99,8,0.15,117.29
3104,CA-2022-002232,2021-05-15,2021-05-20,Second Class,Consumer,West,California,Technology,Printer,1517.22,8,0.15,99.41
3105,CA-2021-002233,2023-09-03,2023-09-05,Second Class,Consumer,East,Massachusetts,Technology,Printer,3820.37,5,0.1,783.78
3106,CA-2021-002233,2021-02-24,2021-03-01,First Class,Corporate,West,Oregon,Office Supplies,Tape,77.67,3,0.0,7.78
3107,CA-2023-002234,2021-06-24,2021-07-01,Same Day,Home Office,South,Georgia,Furniture,Office Chair,3411.06,3,0.0,282.63
3108,CA-2021-002235,2023-04-27,2023-05-04,First Class,Home Office,Central,Illinois,Furniture,Sofa,215.81,1,0.05,-15.89
3109,CA-2021-002235,2022-12-20,2022-12-21,Same Day,Home Office,Central,Indiana,Office Supplies,Folders,183.44,8,0.0,32.85
3110,CA-2021-002235,2023-06-08,2023-06-15,Standard Class,Home Office,East,New York,Office Supplies,Folders,48.05,1,0.1,22.85
3111,CA-2021-002236,2021-02-19,2021-02-20,Second Class,Consumer,Central,Texas,Furniture,Desk,4190.91,8,0.2,304.97
3112,CA-2021-002236,2022-11-24,2022-11-25,First Class,Corporate,Central,Indiana,Office Supplies,Paper Ream,216.5,10,0.0,47.95
3113,CA-2021-002236,2023-03-12,2023-03-16,Second Class,Consumer,West,Washington,Office Supplies,Paper Ream,151.12,10,0.2,22.85
3114,CA-2021-002236,2022-08-13,2022-08-20,Standard Class,Consumer,East,Virginia,Technology,Phone,183.08,3,0.05,44.93
3115,CA-2022-002237,2021-10-27,2021-10-28,Same Day,Corporate,Central,Texas,Office Supplies,Tape,380.52,8,0.1,138.87
3116,CA-2022-002237,2023-05-22,2023-05-29,Standard Class,Corporate,Central,Indiana,Furniture,Sofa,4081.21,7,0.0,222.7
3117,CA-2022-002237,2023-12-28,2023-12-31,First Class,Home Office,South,Alabama,Office Supplies,Tape,141.6,8,0.0,68.41
3118,CA-2022-002238,2023-05-29,2023-06-01,Second Class,Corporate,West,Nevada,Office Supplies,Paper Ream,59.34,2,0.05,21.44
3119,CA-2023-002239,2021-11-24,2021-11-27,Standard Class,Consumer,Central,Illinois,Technology,Monitor,2151.0,10,0.0,385.78
3120,CA-2023-002239,2022-06-14,2022-06-16,Second Class,Home Office,Central,Ohio,Office Supplies,Tape,242.64,8,0.1,67.01
3121,CA-2023-002239,2023-03-08,2023-03-11,Second Class,Home Office,Central,Texas,Technology,Keyboard,1018.6,2,0.3,164.99
3122,CA-2023-002239,2022-03-28,2022-04-03,Standard Class,Consumer,East,Massachusetts,Office Supplies,Folders,83.33,3,0.05,40.46
3123,CA-2021-002240,2021-05-29,2021-05-31,Second Class,Corporate,West,Oregon,Technology,Monitor,116.38,4,0.15,21.8
3124,CA-2021-002240,2022-09-17,2022-09-19,Second Class,Consumer,Central,Indiana,Furniture,Desk,4553.57,6,0.2,-423.93
3125,CA-2021-002240,2021-04-05,2021-04-11,Same Day,Consumer,West,Washington,Technology,USB Hub,204.55,4,0.1,14.72
3126,CA-2021-002240,2023-11-22,2023-11-25,Second Class,Consumer,East,Massachusetts,Technology,Keyboard,4202.6,7,0.1,987.44
3127,CA-2022-002241,2021-04-01,2021-04-02,Same Day,Consumer,South,Florida,Office Supplies,Paper Ream,113.92,8,0.2,15.92
3128,CA-2022-002241,2022-07-23,2022-07-29,Standard Class,Consumer,Central,Illinois,Furniture,Filing Cabinet,1182.09,10,0.3,292.14
3129,CA-2022-002241,2023-02-21,2023-02-23,Standard Class,Corporate,Central,Illinois,Technology,USB Hub,5179.04,9,0.3,937.4
3130,CA-2022-002241,2021-01-13,2021-01-19,First Class,Corporate,West,Washington,Technology,Keyboard,1284.28,6,0.15,385.29
3131,CA-2023-002242,2022-09-22,2022-09-23,Same Day,Corporate,South,Florida,Office Supplies,Notebooks,50.49,5,0.15,22.87
3132,CA-2023-002242,2021-12-21,2021-12-25,Same Day,Home Office,West,Washington,Furniture,Sofa,3495.44,4,0.0,-249.03
3133,CA-2023-002242,2021-09-09,2021-09-12,Second Class,Home Office,East,Pennsylvania,Furniture,Bookcase,9597.4,10,0.0,588.89
3134,CA-2023-002242,2023-11-14,2023-11-17,First Class,Corporate,West,Oregon,Furniture,Office Chair,2311.26,6,0.3,-173.63
3135,CA-2021-002243,2021-01-15,2021-01-18,Same Day,Corporate,West,Nevada,Office Supplies,Tape,149.51,6,0.05,49.44
3136,CA-2021-002243,2023-06-21,2023-06-27,First Class,Corporate,West,Nevada,Office Supplies,Tape,149.5,7,0.3,59.91
3137,CA-2021-002243,2023-04-01,2023-04-08,Same Day,Corporate,South,North Carolina,Technology,Keyboard,1792.68,5,0.2,114.84
3138,CA-2021-002244,2021-10-14,2021-10-19,First Class,Home Office,East,New York,Office Supplies,Tape,119.18,7,0.15,56.09
3139,CA-2021-002244,2023-12-20,2023-12-22,Same Day,Corporate,West,Nevada,Technology,Laptop,3610.11,10,0.3,1259.28
3140,CA-2021-002244,2021-12-08,2021-12-09,Second Class,Corporate,South,North Carolina,Technology,Keyboard,577.09,7,0.15,148.72
3141,CA-2021-002245,2023-12-14,2023-12-18,Second Class,Home Office,East,Virginia,Office Supplies,Paper Ream,16.04,5,0.2,6.74
3142,CA-2021-002245,2022-05-19,2022-05-21,Standard Class,Consumer,East,New Jersey,Technology,Monitor,507.08,2,0.0,54.86
3143,CA-2021-002245,2021-08-11,2021-08-12,Standard Class,Consumer,East,Virginia,Furniture,Bookcase,3369.51,9,0.0,135.35
3144,CA-2021-002245,2022-10-17,2022-10-20,Same Day,Corporate,Central,Indiana,Office Supplies,Stapler,108.12,3,0.15,17.45
3145,CA-2022-002246,2023-07-26,2023-07-29,Same Day,Consumer,West,Washington,Furniture,Desk,3359.58,6,0.05,37.24
3146,CA-2022-002246,2021-07-02,2021-07-08,Same Day,Home Office,South,Alabama,Office Supplies,Notebooks,67.3,4,0.2,32.45
3147,CA-2022-002246,2023-06-15,2023-06-21,First Class,Home Office,South,Georgia,Office Supplies,Notebooks,29.8,5,0.0,6.88
3148,CA-2022-002246,2023-06-05,2023-06-07,Standard Class,Home Office,South,Florida,Office Supplies,Pens,233.64,5,0.1,82.6
3149,CA-2023-002247,2021-10-09,2021-10-13,First Class,Home Office,East,Virginia,Furniture,Filing Cabinet,9388.89,9,0.0,655.68
3150,CA-2023-002247,2021-07-05,2021-07-12,Standard Class,Home Office,South,Georgia,Technology,Monitor,100.85,1,0.3,29.65
3151,CA-2023-002247,2021-01-19,2021-01-21,Second Class,Home Office,West,Arizona,Technology,Keyboard,5423.92,9,0.3,529.67
3152,CA-2023-002247,2022-07-16,2022-07-19,Standard Class,Consumer,East,New York,Technology,Keyboard,1129.09,7,0.1,332.69
3153,CA-2021-002248,2022-11-21,2022-11-25,Same Day,Consumer,South,Georgia,Furniture,Office Chair,2148.68,7,0.05,237.58
3154,CA-2021-002248,2021-09-27,2021-10-01,Second Class,Corporate,Central,Texas,Office Supplies,Notebooks,62.22,3,0.0,29.98
3155,CA-2021-002248,2023-12-16,2023-12-23,First Class,Corporate,West,Oregon,Furniture,Filing Cabinet,690.35,5,0.1,146.97
3156,CA-2021-002249,2021-04-11,2021-04-15,First Class,Consumer,East,New Jersey,Office Supplies,Stapler,111.2,5,0.05,43.92
3157,CA-2022-002250,2021-02-20,2021-02-22,Same Day,Home Office,East,Virginia,Furniture,Sofa,1719.94,5,0.1,386.57
3158,CA-2022-002250,2023-09-19,2023-09-20,Same Day,Consumer,East,New York,Furniture,Sofa,2101.91,9,0.15,306.69
3159,CA-2021-002251,2023-09-30,2023-10-04,Second Class,Home Office,East,Massachusetts,Technology,Keyboard,1379.87,6,0.3,233.68
3160,CA-2021-002251,2022-11-23,2022-11-26,Second Class,Corporate,South,Georgia,Technology,Phone,2574.75,5,0.0,351.27
3161,CA-2023-002252,2022-05-21,2022-05-26,First Class,Consumer,East,Massachusetts,Technology,Monitor,2899.24,4,0.0,673.1
3162,CA-2021-002253,2021-07-21,2021-07-23,Standard Class,Corporate,South,Florida,Furniture,Office Chair,4798.31,5,0.05,589.26
3163,CA-2021-002253,2023-10-30,2023-11-01,First Class,Home Office,West,Nevada,Furniture,Filing Cabinet,3464.44,5,0.3,-117.34
3164,CA-2023-002254,2021-08-18,2021-08-24,Same Day,Consumer,East,Virginia,Office Supplies,Pens,58.52,10,0.3,13.97
3165,CA-2021-002255,2022-01-06,2022-01-07,First Class,Consumer,Central,Ohio,Technology,Keyboard,793.28,2,0.0,273.61
3166,CA-2021-002255,2021-07-01,2021-07-02,First Class,Home Office,West,Nevada,Office Supplies,Tape,39.23,1,0.1,6.9
3167,CA-2023-002256,2021-11-25,2021-12-01,Second Class,Corporate,East,Massachusetts,Technology,Phone,5866.24,10,0.2,1328.54
3168,CA-2023-002256,2023-08-08,2023-08-14,Standard Class,Home Office,Central,Illinois,Furniture,Office Chair,556.44,3,0.3,21.86
3169,CA-2023-002256,2023-11-05,2023-11-09,Standard Class,Home Office,East,New Jersey,Furniture,Filing Cabinet,2759.15,9,0.3,-173.14
3170,CA-2023-002257,2021-03-31,2021-04-05,Standard Class,Consumer,East,Virginia,Technology,Printer,650.06,1,0.2,73.79
3171,CA-2023-002257,2023-07-03,2023-07-06,Same Day,Corporate,East,New Jersey,Office Supplies,Tape,101.36,5,0.2,15.03
3172,CA-2022-002258,2022-07-16,2022-07-23,First Class,Consumer,Central,Michigan,Office Supplies,Pens,259.28,7,0.05,44.99
3173,CA-2022-002258,2023-12-19,2023-12-22,Same Day,Home Office,Central,Michigan,Technology,Keyboard,513.18,2,0.2,138.79
3174,CA-2021-002259,2021-05-20,2021-05-27,First Class,Consumer,West,Nevada,Technology,Monitor,2197.5,9,0.3,370.86
3175,CA-2021-002259,2022-11-02,2022-11-09,Same Day,Corporate,South,North Carolina,Office Supplies,Folders,18.15,7,0.05,6.94
3176,CA-2021-002259,2022-07-12,2022-07-17,Same Day,Home Office,South,North Carolina,Furniture,Bookcase,3969.6,5,0.0,-384.87
3177,CA-2021-002260,2022-11-25,2022-11-28,First Class,Home Office,East,Pennsylvania,Technology,Laptop,5633.73,8,0.15,1700.0
3178,CA-2021-002260,2023-03-24,2023-03-28,Same Day,Consumer,East,Massachusetts,Office Supplies,Notebooks,16.05,1,0.1,2.53
3179,CA-2023-002261,2021-04-05,2021-04-10,Same Day,Home Office,Central,Illinois,Furniture,Bookcase,458.02,2,0.3,-20.91
3180,CA-2023-002261,2021-11-01,2021-11-04,First Class,Consumer,East,New York,Furniture,Sofa,3035.36,4,0.0,341.7
3181,CA-2023-002261,2021-09-30,2021-10-05,Same Day,Home Office,Central,Texas,Furniture,Desk,434.6,5,0.2,59.5
3182,CA-2023-002261,2022-03-12,2022-03-18,Same Day,Home Office,Central,Illinois,Office Supplies,Pens,182.36,5,0.2,51.64
3183,CA-2021-002262,2023-03-29,2023-04-02,First Class,Corporate,West,Nevada,Office Supplies,Notebooks,150.44,7,0.1,56.44
3184,CA-2022-002263,2022-03-07,2022-03-12,First Class,Home Office,South,Florida,Office Supplies,Folders,186.35,7,0.15,86.13
3185,CA-2022-002263,2022-11-16,2022-11-23,Second Class,Home Office,West,Arizona,Technology,Phone,851.13,7,0.3,244.98
3186,CA-2021-002264,2023-07-07,2023-07-13,First Class,Consumer,South,Alabama,Furniture,Bookcase,1691.23,3,0.1,255.79
3187,CA-2021-002264,2023-08-28,2023-08-29,Second Class,Home Office,South,Alabama,Office Supplies,Folders,138.32,5,0.05,57.04
3188,CA-2021-002264,2023-03-26,2023-03-27,Same Day,Corporate,East,New Jersey,Office Supplies,Stapler,20.25,1,0.1,6.88
3189,CA-2021-002264,2021-12-12,2021-12-17,Same Day,Corporate,South,Florida,Office Supplies,Pens,153.66,9,0.3,73.3
3190,CA-2022-002265,2023-01-08,2023-01-09,Second Class,Consumer,Central,Ohio,Office Supplies,Stapler,439.95,9,0.15,117.39
3191,CA-2022-002265,2022-04-12,2022-04-18,Standard Class,Corporate,West,Oregon,Office Supplies,Stapler,199.08,4,0.05,63.26
3192,CA-2021-002266,2023-05-12,2023-05-17,Same Day,Corporate,South,Alabama,Office Supplies,Notebooks,92.45,2,0.05,27.51
3193,CA-2022-002267,2021-11-24,2021-12-01,Second Class,Consumer,East,Virginia,Office Supplies,Pens,6.13,1,0.05,0.85
3194,CA-2022-002267,2022-05-08,2022-05-13,Second Class,Home Office,Central,Illinois,Furniture,Office Chair,926.19,2,0.05,-68.89
3195,CA-2022-002267,2021-05-17,2021-05-20,Second Class,Home Office,East,Pennsylvania,Technology,Keyboard,546.47,1,0.0,40.36
3196,CA-2022-002267,2023-09-19,2023-09-21,Same Day,Consumer,South,Florida,Furniture,Bookcase,1013.79,1,0.0,119.47
3197,CA-2023-002268,2023-03-28,2023-04-02,First Class,Corporate,East,New York,Office Supplies,Paper Ream,2.45,1,0.0,0.92
3198,CA-2021-002269,2022-09-25,2022-09-30,First Class,Consumer,South,Tennessee,Technology,Printer,964.25,4,0.05,275.05
3199,CA-2022-002270,2022-09-16,2022-09-20,Same Day,Corporate,West,Washington,Furniture,Desk,1463.7,10,0.3,353.82
3200,CA-2022-002270,2021-10-16,2021-10-21,Same Day,Consumer,West,Arizona,Technology,Laptop,2209.46,3,0.1,145.76
3201,CA-2022-002270,2022-08-03,2022-08-09,Second Class,Home Office,East,Virginia,Furniture,Sofa,7984.9,10,0.0,1541.74
3202,CA-2022-002270,2021-02-21,2021-02-24,Standard Class,Home Office,East,New York,Technology,Keyboard,7479.16,10,0.05,773.23
3203,CA-2023-002271,2023-07-13,2023-07-17,Second Class,Corporate,East,Pennsylvania,Office Supplies,Tape,68.79,3,0.0,31.2
3204,CA-2021-002272,2022-08-18,2022-08-20,First Class,Corporate,East,New York,Furniture,Filing Cabinet,9824.98,9,0.05,-406.63
3205,CA-2022-002273,2023-11-02,2023-11-03,Same Day,Corporate,South,Florida,Furniture,Office Chair,1371.43,2,0.3,244.3
3206,CA-2022-002273,2021-07-16,2021-07-19,First Class,Consumer,South,Georgia,Office Supplies,Pens,113.11,4,0.1,45.43
3207,CA-2022-002273,2021-03-25,2021-03-30,Second Class,Consumer,South,Tennessee,Furniture,Office Chair,2903.11,10,0.3,406.49
3208,CA-2022-002273,2023-01-10,2023-01-17,Standard Class,Corporate,Central,Illinois,Office Supplies,Pens,23.4,4,0.1,9.63
3209,CA-2023-002274,2023-12-17,2023-12-20,Standard Class,Corporate,Central,Texas,Technology,Phone,2497.39,9,0.1,434.19
3210,CA-2021-002275,2023-06-13,2023-06-17,First Class,Home Office,South,Florida,Furniture,Filing Cabinet,6311.9,10,0.0,604.03
3211,CA-2021-002275,2022-08-26,2022-09-02,First Class,Corporate,East,New York,Office Supplies,Paper Ream,20.62,1,0.05,4.72
3212,CA-2021-002275,2023-07-20,2023-07-26,Second Class,Corporate,West,California,Technology,Printer,8400.38,10,0.05,2763.34
3213,CA-2021-002275,2022-04-29,2022-05-01,Standard Class,Consumer,East,Virginia,Furniture,Sofa,484.33,1,0.0,78.94
3214,CA-2022-002276,2023-12-30,2023-12-31,Same Day,Consumer,East,New Jersey,Furniture,Filing Cabinet,2144.18,2,0.0,58.66
3215,CA-2023-002277,2023-08-19,2023-08-25,Standard Class,Consumer,Central,Texas,Technology,Phone,2711.1,5,0.3,787.82
3216,CA-2023-002277,2023-06-20,2023-06-25,First Class,Corporate,West,Nevada,Furniture,Filing Cabinet,6170.3,7,0.2,1439.19
3217,CA-2022-002278,2022-09-23,2022-09-29,Standard Class,Home Office,East,New Jersey,Furniture,Filing Cabinet,3440.95,5,0.0,788.02
3218,CA-2023-002279,2023-10-21,2023-10-28,Same Day,Corporate,West,California,Furniture,Desk,3362.74,7,0.2,725.48
3219,CA-2021-002280,2021-07-17,2021-07-21,Standard Class,Home Office,East,New Jersey,Office Supplies,Paper Ream,34.96,1,0.0,9.79
3220,CA-2021-002280,2021-09-22,2021-09-24,Standard Class,Corporate,Central,Ohio,Furniture,Filing Cabinet,2526.23,4,0.1,369.81
3221,CA-2021-002280,2023-06-21,2023-06-25,Second Class,Home Office,Central,Illinois,Technology,Monitor,885.38,3,0.05,237.78
3222,CA-2021-002281,2023-12-10,2023-12-15,First Class,Consumer,Central,Indiana,Office Supplies,Tape,252.31,9,0.05,61.64
3223,CA-2022-002282,2022-03-17,2022-03-23,Second Class,Home Office,East,Massachusetts,Furniture,Sofa,5187.96,6,0.0,-222.08
3224,CA-2022-002282,2023-05-18,2023-05-20,Same Day,Home Office,Central,Texas,Office Supplies,Notebooks,435.51,10,0.1,176.95
3225,CA-2022-002282,2022-05-24,2022-05-29,Same Day,Consumer,Central,Indiana,Technology,Phone,1672.49,9,0.2,483.05
3226,CA-2022-002282,2023-05-03,2023-05-09,Standard Class,Home Office,Central,Illinois,Office Supplies,Notebooks,204.08,8,0.0,59.05
3227,CA-2023-002283,2021-04-26,2021-05-03,Second Class,Corporate,East,Pennsylvania,Technology,Laptop,736.4,2,0.05,91.13
3228,CA-2023-002283,2023-02-06,2023-02-10,Standard Class,Consumer,West,California,Technology,Keyboard,857.55,4,0.15,88.43
3229,CA-2023-002283,2022-01-08,2022-01-10,Same Day,Home Office,South,Georgia,Technology,Printer,1388.24,4,0.0,187.4
3230,CA-2023-002284,2022-02-21,2022-02-24,First Class,Home Office,Central,Ohio,Office Supplies,Pens,280.85,5,0.0,36.79
3231,CA-2023-002284,2022-11-12,2022-11-16,First Class,Corporate,South,North Carolina,Technology,USB Hub,875.15,5,0.0,209.63
3232,CA-2023-002284,2023-11-02,2023-11-03,Second Class,Corporate,Central,Illinois,Office Supplies,Stapler,37.98,6,0.0,5.67
3233,CA-2023-002285,2023-03-05,2023-03-08,First Class,Consumer,Central,Michigan,Office Supplies,Folders,75.64,3,0.3,12.81
3234,CA-2023-002285,2023-02-07,2023-02-14,Same Day,Home Office,South,Georgia,Technology,Printer,6259.57,10,0.15,763.41
3235,CA-2023-002285,2023-01-25,2023-01-31,First Class,Consumer,West,California,Technology,Phone,1374.35,2,0.05,421.91
3236,CA-2023-002285,2023-08-12,2023-08-19,First Class,Consumer,South,Alabama,Furniture,Bookcase,2081.57,9,0.15,331.08
3237,CA-2021-002286,2022-09-07,2022-09-09,Same Day,Corporate,West,Arizona,Furniture,Bookcase,4347.39,8,0.2,995.2
3238,CA-2022-002287,2021-01-28,2021-02-01,Same Day,Corporate,East,New York,Office Supplies,Pens,250.38,7,0.2,36.48
3239,CA-2022-002287,2023-07-03,2023-07-06,Second Class,Corporate,West,Nevada,Office Supplies,Tape,79.4,10,0.0,33.32
3240,CA-2022-002287,2023-03-02,2023-03-05,Standard Class,Home Office,West,Arizona,Technology,USB Hub,359.57,1,0.1,65.2
3241,CA-2022-002288,2021-10-12,2021-10-18,Standard Class,Corporate,West,California,Furniture,Bookcase,684.64,4,0.0,-68.07
3242,CA-2022-002288,2023-11-14,2023-11-16,Same Day,Consumer,Central,Texas,Furniture,Filing Cabinet,619.08,3,0.0,-48.89
3243,CA-2022-002288,2021-10-16,2021-10-19,First Class,Home Office,South,Florida,Technology,Keyboard,615.93,1,0.2,171.76
3244,CA-2022-002289,2022-08-09,2022-08-10,Standard Class,Home Office,Central,Illinois,Furniture,Office Chair,5093.65,5,0.0,-50.5
3245,CA-2022-002289,2023-12-29,2024-01-02,Second Class,Consumer,West,Nevada,Furniture,Filing Cabinet,1503.84,2,0.15,154.27
3246,CA-2022-002289,2023-07-25,2023-07-28,First Class,Home Office,East,Virginia,Office Supplies,Stapler,322.7,8,0.05,147.85
3247,CA-2022-002289,2021-02-28,2021-03-03,Second Class,Home Office,South,Alabama,Office Supplies,Notebooks,129.95,6,0.3,47.31
3248,CA-2023-002290,2021-07-24,2021-07-25,First Class,Corporate,South,Tennessee,Technology,Laptop,2918.0,6,0.1,784.73
3249,CA-2023-002290,2022-04-30,2022-05-03,Standard Class,Consumer,West,Washington,Furniture,Desk,6377.84,7,0.0,546.95
3250,CA-2022-002291,2022-03-10,2022-03-13,Same Day,Home Office,South,Tennessee,Office Supplies,Pens,164.96,5,0.2,17.62
3251,CA-2022-002291,2021-07-01,2021-07-06,Standard Class,Consumer,South,North Carolina,Furniture,Bookcase,1125.35,5,0.0,148.71
3252,CA-2022-002291,2021-09-25,2021-10-02,Standard Class,Consumer,South,North Carolina,Office Supplies,Stapler,99.09,5,0.1,12.32
3253,CA-2022-002291,2023-02-04,2023-02-06,Same Day,Corporate,Central,Indiana,Office Supplies,Notebooks,60.1,6,0.1,21.42
3254,CA-2023-002292,2023-01-13,2023-01-20,Same Day,Corporate,South,Alabama,Technology,Laptop,2445.93,6,0.05,478.8
3255,CA-2023-002292,2022-11-08,2022-11-09,Second Class,Corporate,Central,Indiana,Office Supplies,Tape,30.32,3,0.15,14.41
3256,CA-2023-002292,2021-06-18,2021-06-24,Standard Class,Home Office,Central,Michigan,Technology,USB Hub,5845.84,8,0.0,1786.66
3257,CA-2023-002292,2023-05-27,2023-05-30,First Class,Home Office,South,Alabama,Office Supplies,Notebooks,33.89,3,0.2,10.12
3258,CA-2021-002293,2021-03-19,2021-03-23,First Class,Corporate,East,New York,Furniture,Sofa,131.32,1,0.1,21.78
3259,CA-2022-002294,2023-08-21,2023-08-24,First Class,Corporate,West,Oregon,Technology,Printer,2578.32,4,0.15,182.43
3260,CA-2022-002294,2022-11-15,2022-11-17,Second Class,Home Office,East,Virginia,Technology,Monitor,2773.6,10,0.0,398.53
3261,CA-2022-002294,2021-10-16,2021-10-17,First Class,Consumer,South,Georgia,Furniture,Desk,6420.44,7,0.05,-50.01
3262,CA-2022-002295,2022-01-22,2022-01-26,Same Day,Corporate,West,California,Office Supplies,Folders,77.35,3,0.2,35.64
3263,CA-2022-002295,2021-07-29,2021-08-04,First Class,Consumer,East,Pennsylvania,Office Supplies,Folders,58.3,10,0.0,24.59
3264,CA-2022-002295,2021-05-06,2021-05-11,Second Class,Home Office,South,Florida,Furniture,Bookcase,2441.4,6,0.0,208.01
3265,CA-2022-002295,2022-01-06,2022-01-12,Standard Class,Corporate,Central,Illinois,Technology,Keyboard,549.57,1,0.05,41.85
3266,CA-2023-002296,2023-05-01,2023-05-05,Second Class,Consumer,West,Oregon,Office Supplies,Pens,151.51,7,0.3,62.61
3267,CA-2023-002296,2022-09-30,2022-10-03,Same Day,Corporate,South,Georgia,Technology,Phone,1739.7,6,0.0,195.56
3268,CA-2023-002296,2023-01-04,2023-01-11,Second Class,Corporate,West,Arizona,Technology,Keyboard,247.7,2,0.0,22.77
3269,CA-2023-002296,2021-04-11,2021-04-16,Second Class,Consumer,East,Virginia,Technology,Phone,6664.8,10,0.0,717.41
